TIME	FPOGV	LPUPILD	RPUPILD
4083.92627	1	0.00449	0.00433										
4083.94263	1	0.00449	0.00433										
4083.95923	1	0.00442	0.00389										
4083.97559	1	0.00442	0.00389										
4083.99219	1	0.00442	0.00389										
4084.00854	1	0.00397	0.00377										
4084.02515	1	0.00397	0.00377										
4084.0415	1	0.00397	0.00377										
4084.05811	1	0.00369	0.00372										
4084.07446	1	0.00369	0.00372										
4084.09131	1	0.00369	0.00372										
4084.10767	1	0.00394	0.00366										
4084.12427	1	0.00394	0.00366										
4084.14063	1	0.00394	0.00366										
4084.15698	1	0.00379	0.00381										
4084.17334	1	0.00379	0.00381										
4084.18994	1	0.00379	0.00381										
4084.20654	1	0.00403	0.00399										
4084.2229	1	0.00403	0.00399										
4084.2395	0	0.00403	0.00399										
4084.25586	0	0.00397	0.00412										
4084.27246	0	0.00397	0.00412										
4084.28882	1	0.00397	0.00412										
4084.30542	1	0.0038	0.00377										
4084.32178	1	0.0038	0.00377										
4084.33838	1	0.0038	0.00377										
4084.35474	1	0.00383	0.00354										
4084.37134	1	0.00383	0.00354										
4084.3877	1	0.00383	0.00354										
4084.4043	1	0.00389	0.00385										
4084.4209	1	0.00389	0.00385										
4084.43726	1	0.00389	0.00385										
4084.45386	1	0.00389	0.00385										
4084.47021	1	0.00389	0.00385										
4084.48682	0	0.00389	0.00385										
4084.50342	0	0.00389	0.00385										
4084.51978	0	0.00389	0.00385										
4084.53638	0	0.00389	0.00385										
4084.55273	0	0.00389	0.00385										
4084.56934	0	0.00389	0.00385										
4084.58569	0	0.00389	0.00385										
4084.60229	0	0.00389	0.00385										
4084.61865	0	0.00389	0.00385										
4084.63501	0	0.00389	0.00385										
4084.65161	0	0.00389	0.00385										
4084.66797	0	0.00389	0.00385										
4084.68457	0	0.00389	0.00385										
4084.70117	0	0.00424	0.00404										
4084.71753	0	0.00424	0.00404										
4084.73413	1	0.00424	0.00404										
4084.75049	1	0.00438	0.00407										
4084.76709	1	0.00438	0.00407										
4084.78345	1	0.00438	0.00407										
4084.80005	1	0.00418	0.0044										
4084.81641	1	0.00418	0.0044										
4084.83301	1	0.00418	0.0044										
4084.84937	1	0.00416	0.00406										
4084.86597	1	0.00416	0.00406										
4084.88232	1	0.00416	0.00406										
4084.89917	1	0.00439	0.00421										
4084.91553	1	0.00439	0.00421										
4084.93188	1	0.00439	0.00421										
4084.94824	1	0.00434	0.00429										
4084.96484	0	0.00434	0.00429										
4084.9812	0	0.00434	0.00429										
4084.9978	0	0.00427	0.00449										
4085.0144	0	0.00427	0.00449										
4085.03076	0	0.00427	0.00449										
4085.04736	0	0.00431	0.00433										
4085.06372	1	0.00431	0.00433										
4085.08032	1	0.00431	0.00433										
4085.09668	1	0.00479	0.00435										
4085.11328	1	0.00479	0.00435										
4085.12988	1	0.00479	0.00435										
4085.14624	0	0.005	0.00471										
4085.1626	0	0.005	0.00471										
4085.1792	0	0.005	0.00471										
4085.1958	0	0.00513	0.00471										
4085.2124	0	0.00513	0.00471										
4085.22876	0	0.00513	0.00471										
4085.24512	1	0.00524	0.00476										
4085.26172	1	0.00524	0.00476										
4085.27808	1	0.00524	0.00476										
4085.29468	1	0.00485	0.00493										
4085.31104	1	0.00485	0.00493										
4085.32764	1	0.00485	0.00493										
4085.34424	1	0.00493	0.00506										
4085.3606	1	0.00493	0.00506										
4085.3772	1	0.00493	0.00506										
4085.39355	1	0.00482	0.00497										
4085.41016	1	0.00482	0.00497										
4085.42651	1	0.00482	0.00497										
4085.44312	1	0.0047	0.00473										
4085.45947	1	0.0047	0.00473										
4085.47607	0	0.0047	0.00473										
4085.49243	0	0.00506	0.00495										
4085.50903	0	0.00506	0.00495										
4085.52539	1	0.00506	0.00495										
4085.54199	1	0.00537	0.00497										
4085.55835	1	0.00537	0.00497										
4085.57495	1	0.00537	0.00497										
4085.59131	1	0.0049	0.00473										
4085.60791	1	0.0049	0.00473										
4085.62451	1	0.0049	0.00473										
4085.64111	1	0.00449	0.00453										
4085.65747	1	0.00449	0.00453										
4085.67383	1	0.00449	0.00453										
4085.69043	0	0.00426	0.00448										
4085.70703	0	0.00426	0.00448										
4085.72339	0	0.00426	0.00448										
4085.73975	1	0.00454	0.00446										
4085.75635	1	0.00454	0.00446										
4085.77271	1	0.00454	0.00446										
4085.78931	1	0.00464	0.00447										
4085.80566	1	0.00464	0.00447										
4085.82227	1	0.00464	0.00447										
4085.83887	1	0.00441	0.00452										
4085.85522	1	0.00441	0.00452										
4085.87183	1	0.00441	0.00452										
4085.88818	1	0.0046	0.00477										
4085.90479	1	0.0046	0.00477										
4085.92114	1	0.0046	0.00477										
4085.93774	1	0.00479	0.00479										
4085.9541	1	0.00479	0.00479										
4085.9707	1	0.00479	0.00479										
4085.9873	1	0.00494	0.00472										
4086.00366	1	0.00494	0.00472										
4086.02002	1	0.00494	0.00472										
4086.03662	1	0.0048	0.00461										
4086.05298	1	0.0048	0.00461										
4086.06958	1	0.0048	0.00461										
4086.08618	0	0.00491	0.00459										
4086.10254	0	0.00491	0.00459										
4086.11914	0	0.00491	0.00459										
4086.1355	1	0.005	0.00475										
4086.1521	1	0.005	0.00475										
4086.16846	1	0.005	0.00475										
4086.18506	1	0.00489	0.00495										
4086.20166	1	0.00489	0.00495										
4086.21802	1	0.00489	0.00495										
4086.23462	1	0.0044	0.00462										
4086.25098	1	0.0044	0.00462										
4086.26758	1	0.0044	0.00462										
4086.28394	1	0.0042	0.00387										
4086.30054	0	0.0042	0.00387										
4086.31714	0	0.0042	0.00387										
4086.3335	0	0.00403	0.00394										
4086.34985	0	0.00403	0.00394										
4086.36646	0	0.00403	0.00394										
4086.38281	0	0.00417	0.00409										
4086.39941	1	0.00417	0.00409										
4086.41577	1	0.00417	0.00409										
4086.43237	1	0.00407	0.00389										
4086.44873	1	0.00407	0.00389										
4086.46533	1	0.00407	0.00389										
4086.48169	1	0.00423	0.00401										
4086.49829	1	0.00423	0.00401										
4086.51489	1	0.00423	0.00401										
4086.53125	1	0.0041	0.00416										
4086.54761	1	0.0041	0.00416										
4086.56421	1	0.0041	0.00416										
4086.58057	1	0.00411	0.00413										
4086.59717	1	0.00411	0.00413										
4086.61377	1	0.00411	0.00413										
4086.63013	1	0.00416	0.00401										
4086.64673	1	0.00416	0.00401										
4086.66309	1	0.00416	0.00401										
4086.67969	1	0.00416	0.00411										
4086.69629	1	0.00416	0.00411										
4086.71265	1	0.00416	0.00411										
4086.729	1	0.00411	0.00427										
4086.74561	1	0.00411	0.00427										
4086.76196	1	0.00411	0.00427										
4086.77856	0	0.00426	0.00412										
4086.79517	0	0.00426	0.00412										
4086.81152	0	0.00426	0.00412										
4086.82788	1	0.00438	0.00408										
4086.84473	1	0.00438	0.00408										
4086.86084	1	0.00438	0.00408										
4086.87769	1	0.00419	0.00427										
4086.89404	1	0.00419	0.00427										
4086.91064	1	0.00419	0.00427										
4086.927	1	0.00439	0.00423										
4086.9436	1	0.00439	0.00423										
4086.95996	1	0.00439	0.00423										
4086.97632	1	0.00447	0.00446										
4086.99292	1	0.00447	0.00446										
4087.00952	1	0.00447	0.00446										
4087.02588	1	0.00417	0.00426										
4087.04224	1	0.00417	0.00426										
4087.05884	1	0.00417	0.00426										
4087.0752	0	0.00318	0.0036										
4087.0918	0	0.00318	0.0036										
4087.1084	0	0.00318	0.0036										
4087.12476	1	0.00426	0.00434										
4087.14136	1	0.00426	0.00434										
4087.15796	1	0.00426	0.00434										
4087.17432	1	0.00473	0.0044										
4087.19092	1	0.00473	0.0044										
4087.20728	1	0.00473	0.0044										
4087.22363	1	0.00446	0.00458										
4087.24023	1	0.00446	0.00458										
4087.25659	1	0.00446	0.00458										
4087.27319	1	0.00446	0.00432										
4087.28979	1	0.00446	0.00432										
4087.30615	1	0.00446	0.00432										
4087.32275	1	0.00435	0.00439										
4087.33936	1	0.00435	0.00439										
4087.35571	1	0.00435	0.00439										
4087.37207	1	0.00438	0.00438										
4087.38867	1	0.00438	0.00438										
4087.40527	1	0.00438	0.00438										
4087.42163	1	0.00432	0.00449										
4087.43799	1	0.00432	0.00449										
4087.45435	1	0.00432	0.00449										
4087.47095	1	0.00425	0.00431										
4087.48755	1	0.00425	0.00431										
4087.50415	1	0.00425	0.00431										
4087.52051	1	0.00454	0.00441										
4087.53711	1	0.00454	0.00441										
4087.55347	1	0.00454	0.00441										
4087.56982	1	0.00459	0.00461										
4087.58643	1	0.00459	0.00461										
4087.60303	1	0.00459	0.00461										
4087.61938	1	0.00466	0.00461										
4087.63599	1	0.00466	0.00461										
4087.65234	1	0.00466	0.00461										
4087.6687	1	0.0043	0.00435										
4087.6853	1	0.0043	0.00435										
4087.7019	1	0.0043	0.00435										
4087.71851	1	0.00441	0.0044										
4087.73486	1	0.00441	0.0044										
4087.75122	1	0.00441	0.0044										
4087.76782	1	0.00448	0.00449										
4087.78442	1	0.00448	0.00449										
4087.80078	1	0.00448	0.00449										
4087.81738	1	0.00454	0.00444										
4087.83374	1	0.00454	0.00444										
4087.85034	1	0.00454	0.00444										
4087.8667	1	0.0046	0.00441										
4087.8833	1	0.0046	0.00441										
4087.8999	1	0.0046	0.00441										
4087.91626	1	0.00441	0.00434										
4087.93262	1	0.00441	0.00434										
4087.94922	1	0.00441	0.00434										
4087.96558	1	0.0043	0.0041										
4087.98218	1	0.0043	0.0041										
4087.99878	1	0.0043	0.0041										
4088.01514	1	0.00441	0.00444										
4088.03174	1	0.00441	0.00444										
4088.0481	1	0.00441	0.00444										
4088.06445	1	0.00465	0.00455										
4088.08105	1	0.00465	0.00455										
4088.09766	1	0.00465	0.00455										
4088.11401	1	0.00435	0.00426										
4088.13062	1	0.00435	0.00426										
4088.14722	1	0.00435	0.00426										
4088.16357	1	0.00435	0.00343										
4088.18018	1	0.00435	0.00343										
4088.19653	1	0.00435	0.00343										
4088.21313	1	0.00435	0.00343										
4088.22974	0	0.00435	0.00343										
4088.24585	0	0.00435	0.00343										
4088.26245	0	0.00435	0.00343										
4088.27905	0	0.00435	0.00343										
4088.29565	0	0.00435	0.00343										
4088.31201	0	0.00435	0.00343										
4088.32837	0	0.00435	0.00343										
4088.34497	0	0.00435	0.00343										
4088.36133	0	0.00435	0.00343										
4088.37817	0	0.00435	0.00343										
4088.39453	0	0.00435	0.00343										
4088.41089	0	0.00435	0.00343										
4088.42725	0	0.00435	0.00343										
4088.44385	0	0.00435	0.00343										
4088.46021	0	0.00486	0.00462										
4088.47681	0	0.00486	0.00462										
4088.49341	0	0.00486	0.00462										
4088.50977	0	0.00516	0.00464										
4088.52637	1	0.00516	0.00464										
4088.54272	1	0.00516	0.00464										
4088.55908	1	0.00516	0.00477										
4088.57568	1	0.00516	0.00477										
4088.59229	1	0.00516	0.00477										
4088.60864	1	0.00498	0.0048										
4088.62524	1	0.00498	0.0048										
4088.6416	1	0.00498	0.0048										
4088.6582	1	0.00482	0.00481										
4088.67456	1	0.00482	0.00481										
4088.69116	1	0.00482	0.00481										
4088.70752	1	0.00494	0.00474										
4088.72412	1	0.00494	0.00474										
4088.74072	1	0.00494	0.00474										
4088.75708	0	0.00454	0.0045										
4088.77344	0	0.00454	0.0045										
4088.79004	0	0.00454	0.0045										
4088.80664	0	0.00457	0.00414										
4088.823	0	0.00457	0.00414										
4088.8396	0	0.00457	0.00414										
4088.85596	1	0.0044	0.00416										
4088.87256	1	0.0044	0.00416										
4088.88916	1	0.0044	0.00416										
4088.90552	1	0.00417	0.0041										
4088.92212	1	0.00417	0.0041										
4088.93848	1	0.00417	0.0041										
4088.95483	1	0.00486	0.00437										
4088.97144	0	0.00486	0.00437										
4088.98779	0	0.00486	0.00437										
4089.00439	0	0.0047	0.00471										
4089.021	0	0.0047	0.00471										
4089.03735	0	0.0047	0.00471										
4089.05396	0	0.00448	0.00421										
4089.07031	1	0.00448	0.00421										
4089.08691	1	0.00448	0.00421										
4089.10327	1	0.00468	0.00424										
4089.11987	1	0.00468	0.00424										
4089.13647	1	0.00468	0.00424										
4089.15283	1	0.00454	0.00439										
4089.16919	1	0.00454	0.00439										
4089.18579	1	0.00454	0.00439										
4089.20239	1	0.00463	0.00402										
4089.21875	1	0.00463	0.00402										
4089.23511	1	0.00463	0.00402										
4089.25146	0	0.00469	0.00399										
4089.26831	0	0.00469	0.00399										
4089.28491	0	0.00469	0.00399										
4089.30127	1	0.0044	0.004										
4089.31787	1	0.0044	0.004										
4089.33423	1	0.0044	0.004										
4089.35059	1	0.00436	0.00375										
4089.36694	1	0.00436	0.00375										
4089.38379	1	0.00436	0.00375										
4089.40039	1	0.00427	0.00358										
4089.4165	1	0.00427	0.00358										
4089.43311	1	0.00427	0.00358										
4089.44946	1	0.00427	0.00372										
4089.46606	1	0.00427	0.00372										
4089.48242	1	0.00427	0.00372										
4089.49927	1	0.00436	0.00354										
4089.51563	1	0.00436	0.00354										
4089.53223	0	0.00436	0.00354										
4089.54834	0	0.00438	0.00432										
4089.56494	0	0.00438	0.00432										
4089.58154	0	0.00438	0.00432										
4089.5979	0	0.00476	0.00448										
4089.6145	0	0.00476	0.00448										
4089.63086	1	0.00476	0.00448										
4089.64746	1	0.00446	0.0043										
4089.66382	1	0.00446	0.0043										
4089.68042	0	0.00446	0.0043										
4089.69702	0	0.00433	0.00404										
4089.71338	0	0.00433	0.00404										
4089.72974	0	0.00433	0.00404										
4089.74634	0	0.00414	0.00387										
4089.7627	0	0.00414	0.00387										
4089.7793	1	0.00414	0.00387										
4089.7959	1	0.00423	0.00414										
4089.8125	1	0.00423	0.00414										
4089.82886	1	0.00423	0.00414										
4089.84546	1	0.004	0.00412										
4089.86157	1	0.004	0.00412										
4089.87817	1	0.004	0.00412										
4089.89478	1	0.00384	0.00381										
4089.91138	1	0.00384	0.00381										
4089.92798	1	0.00384	0.00381										
4089.94409	1	0.00397	0.00397										
4089.96069	0	0.00397	0.00397										
4089.97729	0	0.00397	0.00397										
4089.99365	0	0.00403	0.00389										
4090.01025	1	0.00403	0.00389										
4090.02661	1	0.00403	0.00389										
4090.04321	1	0.00391	0.00391										
4090.05957	1	0.00391	0.00391										
4090.07617	1	0.00391	0.00391										
4090.09253	1	0.00408	0.00389										
4090.10913	1	0.00408	0.00389										
4090.12573	1	0.00408	0.00389										
4090.14209	1	0.00399	0.00387										
4090.15845	1	0.00399	0.00387										
4090.17505	1	0.00399	0.00387										
4090.19165	1	0.00418	0.00429										
4090.20801	1	0.00418	0.00429										
4090.22461	1	0.00418	0.00429										
4090.24097	1	0.00398	0.00411										
4090.25732	1	0.00398	0.00411										
4090.27393	1	0.00398	0.00411										
4090.29053	1	0.0036	0.00383										
4090.30713	1	0.0036	0.00383										
4090.32349	1	0.0036	0.00383										
4090.33984	0	0.00399	0.004										
4090.3562	0	0.00399	0.004										
4090.3728	0	0.00399	0.004										
4090.38965	1	0.00426	0.00412										
4090.40601	1	0.00426	0.00412										
4090.42236	1	0.00426	0.00412										
4090.43896	1	0.00437	0.00405										
4090.45532	1	0.00437	0.00405										
4090.47192	1	0.00437	0.00405										
4090.48828	1	0.00415	0.00407										
4090.50488	1	0.00415	0.00407										
4090.52148	1	0.00415	0.00407										
4090.53784	1	0.00416	0.00404										
4090.5542	1	0.00416	0.00404										
4090.5708	1	0.00416	0.00404										
4090.5874	1	0.00414	0.00399										
4090.60376	1	0.00414	0.00399										
4090.62036	1	0.00414	0.00399										
4090.63672	1	0.00384	0.00384										
4090.65308	1	0.00384	0.00384										
4090.66968	1	0.00384	0.00384										
4090.68628	1	0.00409	0.00398										
4090.70288	1	0.00409	0.00398										
4090.71924	1	0.00409	0.00398										
4090.7356	1	0.00406	0.00412										
4090.75195	1	0.00406	0.00412										
4090.76855	1	0.00406	0.00412										
4090.78516	1	0.00405	0.0039										
4090.80151	1	0.00405	0.0039										
4090.81812	1	0.00405	0.0039										
4090.83447	1	0.00409	0.00379										
4090.85107	1	0.00409	0.00379										
4090.86743	1	0.00409	0.00379										
4090.88403	1	0.00371	0.0037										
4090.90039	1	0.00371	0.0037										
4090.91699	1	0.00371	0.0037										
4090.93359	1	0.00394	0.00397										
4090.94995	1	0.00394	0.00397										
4090.96631	1	0.00394	0.00397										
4090.98291	1	0.00406	0.00396										
4090.99976	1	0.00406	0.00396										
4091.01611	1	0.00406	0.00396										
4091.03247	1	0.0041	0.00375										
4091.04883	1	0.0041	0.00375										
4091.06543	1	0.0041	0.00375										
4091.08203	1	0.00382	0.00383										
4091.09839	1	0.00382	0.00383										
4091.11499	1	0.00382	0.00383										
4091.13135	1	0.00394	0.00376										
4091.14771	1	0.00394	0.00376										
4091.16431	1	0.00394	0.00376										
4091.18091	1	0.00385	0.00373										
4091.19751	1	0.00385	0.00373										
4091.21387	1	0.00385	0.00373										
4091.23022	1	0.00387	0.00379										
4091.24683	1	0.00387	0.00379										
4091.26318	1	0.00387	0.00379										
4091.27979	1	0.00384	0.0039										
4091.29614	1	0.00384	0.0039										
4091.31274	1	0.00384	0.0039										
4091.32935	1	0.00397	0.00408										
4091.3457	1	0.00397	0.00408										
4091.36206	1	0.00397	0.00408										
4091.37866	1	0.00406	0.00395										
4091.39526	1	0.00406	0.00395										
4091.41187	1	0.00406	0.00395										
4091.42822	1	0.00379	0.00372										
4091.44458	1	0.00379	0.00372										
4091.46094	1	0.00379	0.00372										
4091.47754	1	0.00396	0.00403										
4091.49414	1	0.00396	0.00403										
4091.51074	1	0.00396	0.00403										
4091.5271	1	0.00419	0.00438										
4091.54346	1	0.00419	0.00438										
4091.56006	1	0.00419	0.00438										
4091.57666	1	0.00409	0.00404										
4091.59302	1	0.00409	0.00404										
4091.60962	1	0.00409	0.00404										
4091.62598	1	0.00404	0.00393										
4091.64258	1	0.00404	0.00393										
4091.65894	1	0.00404	0.00393										
4091.67529	1	0.00412	0.00388										
4091.69214	0	0.00412	0.00388										
4091.7085	0	0.00412	0.00388										
4091.72485	0	0.00412	0.00388										
4091.74146	0	0.00412	0.00388										
4091.75781	0	0.00412	0.00388										
4091.77441	0	0.01858	0.00388										
4091.79077	0	0.01858	0.00388										
4091.80737	0	0.01858	0.00388										
4091.82397	0	0.00418	0.00388										
4091.84033	0	0.00418	0.00388										
4091.85669	0	0.00418	0.00388										
4091.87329	0	0.00464	0.00428										
4091.88989	0	0.00464	0.00428										
4091.90625	0	0.00464	0.00428										
4091.92285	0	0.00475	0.00422										
4091.93921	0	0.00475	0.00422										
4091.95557	0	0.00475	0.00422										
4091.97217	0	0.00404	0.00389										
4091.98877	1	0.00404	0.00389										
4092.00537	1	0.00404	0.00389										
4092.02173	1	0.00371	0.0034										
4092.03809	1	0.00371	0.0034										
4092.05444	1	0.00371	0.0034										
4092.07104	1	0.00371	0.0034										
4092.08765	1	0.00371	0.0034										
4092.104	0	0.00371	0.0034										
4092.12061	0	0.00371	0.0034										
4092.13721	0	0.00371	0.0034										
4092.15332	0	0.00371	0.0034										
4092.16992	0	0.00371	0.0034										
4092.18677	0	0.00371	0.0034										
4092.20313	0	0.00371	0.0034										
4092.21948	0	0.00371	0.0034										
4092.23608	0	0.00371	0.0034										
4092.25244	0	0.00371	0.0034										
4092.26904	0	0.00371	0.0034										
4092.2854	0	0.00371	0.0034										
4092.302	0	0.00371	0.0034										
4092.3186	0	0.00371	0.0034										
4092.33496	0	0.00371	0.0034										
4092.35156	0	0.00371	0.0034										
4092.36792	0	0.00383	0.0037										
4092.38452	0	0.00383	0.0037										
4092.40088	1	0.00383	0.0037										
4092.41748	1	0.00383	0.00388										
4092.43384	1	0.00383	0.00388										
4092.45044	1	0.00383	0.00388										
4092.4668	1	0.00421	0.00401										
4092.4834	1	0.00421	0.00401										
4092.5	1	0.00421	0.00401										
4092.51636	1	0.0041	0.00406										
4092.53296	1	0.0041	0.00406										
4092.54932	1	0.0041	0.00406										
4092.56567	1	0.00414	0.00427										
4092.58252	1	0.00414	0.00427										
4092.59888	1	0.00414	0.00427										
4092.61523	1	0.00409	0.00417										
4092.63159	1	0.00409	0.00417										
4092.64819	1	0.00409	0.00417										
4092.66479	1	0.00393	0.00389										
4092.68115	1	0.00393	0.00389										
4092.698	1	0.00393	0.00389										
4092.71411	1	0.00424	0.00402										
4092.73071	1	0.00424	0.00402										
4092.74707	1	0.00424	0.00402										
4092.76367	1	0.0044	0.00409										
4092.78027	1	0.0044	0.00409										
4092.79663	1	0.0044	0.00409										
4092.81323	1	0.00392	0.00382										
4092.82959	1	0.00392	0.00382										
4092.84595	1	0.00392	0.00382										
4092.86255	1	0.00391	0.00372										
4092.87915	1	0.00391	0.00372										
4092.89551	1	0.00391	0.00372										
4092.91211	1	0.00388	0.0037										
4092.92847	1	0.00388	0.0037										
4092.94507	1	0.00388	0.0037										
4092.96167	1	0.0038	0.00389										
4092.97803	1	0.0038	0.00389										
4092.99463	1	0.0038	0.00389										
4093.01123	1	0.00382	0.004										
4093.02759	1	0.00382	0.004										
4093.04395	1	0.00382	0.004										
4093.0603	1	0.00383	0.00377										
4093.0769	1	0.00383	0.00377										
4093.09351	1	0.00383	0.00377										
4093.10986	1	0.0041	0.00386										
4093.12646	1	0.0041	0.00386										
4093.14282	1	0.0041	0.00386										
4093.15918	1	0.00404	0.00417										
4093.17578	0	0.00404	0.00417										
4093.19238	0	0.00404	0.00417										
4093.20898	0	0.00398	0.00392										
4093.22534	1	0.00398	0.00392										
4093.2417	0	0.00398	0.00392										
4093.2583	0	0.00348	0.00357										
4093.27466	0	0.00348	0.00357										
4093.29126	0	0.00348	0.00357										
4093.30762	0	0.0038	0.00385										
4093.32422	0	0.0038	0.00385										
4093.34058	1	0.0038	0.00385										
4093.35718	1	0.00383	0.00382										
4093.37354	1	0.00383	0.00382										
4093.39014	1	0.00383	0.00382										
4093.40674	1	0.0037	0.00354										
4093.42334	1	0.0037	0.00354										
4093.4397	1	0.0037	0.00354										
4093.45605	1	0.00378	0.00378										
4093.47266	1	0.00378	0.00378										
4093.48926	1	0.00378	0.00378										
4093.50562	1	0.00383	0.0035										
4093.52222	0	0.00383	0.0035										
4093.53857	0	0.00383	0.0035										
4093.55493	0	0.00353	0.00353										
4093.57153	1	0.00353	0.00353										
4093.58813	1	0.00353	0.00353										
4093.60449	1	0.0038	0.00342										
4093.62109	1	0.0038	0.00342										
4093.63745	1	0.0038	0.00342										
4093.65381	1	0.00358	0.0035										
4093.67041	1	0.00358	0.0035										
4093.68701	1	0.00358	0.0035										
4093.70361	1	0.00372	0.00362										
4093.71997	1	0.00372	0.00362										
4093.73633	1	0.00372	0.00362										
4093.75293	1	0.00382	0.00368										
4093.76929	1	0.00382	0.00368										
4093.78589	1	0.00382	0.00368										
4093.80249	1	0.00384	0.00354										
4093.81909	1	0.00384	0.00354										
4093.83545	0	0.00384	0.00354										
4093.85181	0	0.00407	0.00378										
4093.86816	0	0.00407	0.00378										
4093.88501	1	0.00407	0.00378										
4093.90137	1	0.00423	0.00382										
4093.91772	1	0.00423	0.00382										
4093.93433	1	0.00423	0.00382										
4093.95068	1	0.00404	0.00388										
4093.96729	1	0.00404	0.00388										
4093.98389	1	0.00404	0.00388										
4094.00024	1	0.004	0.00389										
4094.01685	1	0.004	0.00389										
4094.0332	1	0.004	0.00389										
4094.04956	1	0.00403	0.0038										
4094.06616	1	0.00403	0.0038										
4094.08276	1	0.00403	0.0038										
4094.09912	1	0.00418	0.00414										
4094.11572	1	0.00418	0.00414										
4094.13208	1	0.00418	0.00414										
4094.14844	1	0.00411	0.00403										
4094.16504	1	0.00411	0.00403										
4094.18164	1	0.00411	0.00403										
4094.19824	1	0.00445	0.00392										
4094.2146	1	0.00445	0.00392										
4094.23096	1	0.00445	0.00392										
4094.24756	1	0.0041	0.00389										
4094.26392	1	0.0041	0.00389										
4094.28076	1	0.0041	0.00389										
4094.29712	1	0.00395	0.00399										
4094.31348	1	0.00395	0.00399										
4094.33008	1	0.00395	0.00399										
4094.34644	1	0.00412	0.00424										
4094.36279	1	0.00412	0.00424										
4094.37964	1	0.00412	0.00424										
4094.396	1	0.00439	0.00409										
4094.41235	1	0.00439	0.00409										
4094.42896	1	0.00439	0.00409										
4094.44531	1	0.00412	0.00396										
4094.46191	1	0.00412	0.00396										
4094.47852	1	0.00412	0.00396										
4094.49487	1	0.00412	0.00413										
4094.51147	0	0.00412	0.00413										
4094.52783	0	0.00412	0.00413										
4094.54419	0	0.00412	0.00414										
4094.56079	0	0.00412	0.00414										
4094.57739	0	0.00412	0.00414										
4094.59399	0	0.0044	0.0041										
4094.61011	1	0.0044	0.0041										
4094.62671	1	0.0044	0.0041										
4094.64331	1	0.0044	0.00463										
4094.65967	1	0.0044	0.00463										
4094.67627	1	0.0044	0.00463										
4094.69287	1	0.00439	0.00431										
4094.70923	1	0.00439	0.00431										
4094.72583	1	0.00439	0.00431										
4094.74219	1	0.00455	0.00437										
4094.75854	1	0.00455	0.00437										
4094.77515	1	0.00455	0.00437										
4094.79175	0	0.00455	0.00404										
4094.80811	0	0.00455	0.00404										
4094.82471	0	0.00455	0.00404										
4094.84106	0	0.00405	0.00399										
4094.85742	0	0.00405	0.00399										
4094.87427	0	0.00405	0.00399										
4094.89063	1	0.00407	0.00409										
4094.90698	1	0.00407	0.00409										
4094.92358	1	0.00407	0.00409										
4094.93994	1	0.00412	0.00404										
4094.95654	1	0.00412	0.00404										
4094.97314	1	0.00412	0.00404										
4094.9895	1	0.00407	0.00401										
4095.00586	1	0.00407	0.00401										
4095.02246	1	0.00407	0.00401										
4095.03882	1	0.00402	0.00387										
4095.05542	1	0.00402	0.00387										
4095.07202	1	0.00402	0.00387										
4095.08838	1	0.00406	0.00409										
